FIPS,Per_Farm_Sales_Less_10000,Per_Farm_Sales_10000_249999,Per_Farm_Sales_Gr_250000,MARKET_VALUE,Per_Crop_Sales,Per_Grain_Mark_Val,Per_Cotton_Mark_Val,Per_Tob_Mark_Val,Per_Other_Crop_Mark_Val,Per_Veg_Sale_Mkt_Val,Per_Fruit_Sales_Mkt_Val,Per_Nursery_Sales_Val,Per_Cut_Tree_Sales_Val,Per_Ani_Sales_Mark_Val,Per_Poul_Sales_Mark_Val,Per_Milk_Sales_Mrk_Val,Per_Cattle_Sales_Mrk_Val,Per_Hog_Sales_Mrk_Val,Per_Sheep_Sales_Mrk_Val,PER_AQ_SALES,PER_EQ_SALES,PER_SP_AN_SALES,Net_Income_Total,Net_Income_Per_Farm,Net_Income_Per_Producer,Net_Income_Per_Prod_Per_Farm,Dir_Sales_Per_Farm,Gov_Payments_Per_Farm,Per_Farm_Gov_Payment,Conserv_Payments_PerFarm,Fed_Pay_Per_Farm,CCC_Loan_Per_Farm,Per_Exp_Livestock,Per_Exp_Feeds,Per_Exp_Seed,Per_Exp_Fert,Per_Exp_Chem,Per_Exp_Interest,Market_Value_Land_perFarm,Mar_Val_Equip_perFarm,Per_Prod_Farmers,Per_Prod_Other,Per_Prod_Off_Farm_100Days,Prod_Aver_Age,Per_Prod_Over65,Per_Farms_LE35Years,Per_Farms_Beg_Prod,Per_Farms_Fem_Prod,Per_Farms_NAIA_Prod,Per_Farms_Asian_Prod,Per_Farms_Black_Prod,Per_Farms_Hawaiian,Per_Farms_White_Prod,Per_Farm_Latino,Farm_Num,Change_Farm_Num,Av_Farm_Size,Per_Farm_Tot_Land_Area,Farmland_Irrigated_Acres.Per_Acres,Per_Cropland_Total_Area,Crop_Per_Farmland,Har_Crop_Per_Farmland,Per_Irrigated_All_Cropland,Per_Pasture_Farmland,Per_Irrig_Pasture,Per_Farmland_Conserv,Per_Farmland_Crop_Insur,Per_Cropland_FerLime,Per_Cropland_Fert,Per_Cropland_Manure,Per_Cropland_Insecticide,Per_Crops_Herbicide,Per_Cropland_Fungicide,Per_Fam_Farm,Per_Farm_Corperate,Per_Farms_Internet,Per_Irrig_Cropland_.Corn_Harvest_Grain,Per_Cropland_.Corn_Harvest_Grain,Per_Corn_Silage_Harv_Cropland,Per_Sorghum_Grain_Irrigated,Per_Grain_Sorghum_Harv,Per_Irrig_Wheat_.Harvest,Per_Wheat_Harv_Cropland,Per_Barley_Harvest_Grain,Per_Oats_Grain_Cropland,Per_Rice_Harvest,Per_Rye_Harv_Crop,Per_Sunflower_Oil_Harv,Per_Sunflower_NonOil_Harv,Per_Canola_Harvest_Cropland,Per_Cotton_Harv_Cropland,Per_Cotton_Irrigated_Harvest,Per_Tobacco_Harvest_Cropland,Per_Soybean_Irrigated,Per_Soybean_Harvest_Cropland,Per_Drybean_Harvest_cropland,Per_DryPea_Harvest_Cropland,Per_Potatoes_Harvest_Cropland,Per_Sugarbeets_Harvest_Cropland,Per_Sugarcane_Harvest_Cropland,Per_Peanuts_Harvest_Cropland,Per_Forage_Harvest_Cropland,Per_Hay_Harvest_Cropland,Per_Alfalfa_Harvest_Cropland,Per_Alfalfa_Irrigated,Per_DryHay_Harvest_Cropland,Per_AlfalfaHaylage_Harvest_Cropland,Per_OtherHaylage_Harvest_Cropland,Per_Vegetables_Harvest_Cropland,Per_Asparagus_Harv_Veges,Per_SnapBeans_Harvest_Vege,Per_Broccoli_Harvest_Vege,Per_Cabbage_Harvest_Vege,Per_Cantaloupes_Harvest_Vege,Per_Cucumbers_Harv_Vege,Per_Lettuce_Harv_Vege,Per_Onions_Harvest_Vege,Per_GreenPeas_Harv_Vege,Per_SweetCorn_Harv_Vege,Per_Tomatoes_Harv_Vege,Per_Watermelons_Harv_Vege,Per_Strawberries_Harv_Cropland,Per_Orchards_Cropland,Per_Irrigated_Orchards_Cropland,Per_Apples_Orchards,Per_Avocados_Orchards,Per_SweetCherries_Orchards,Per_TartCherries_Orchards,Per_Grapes_Orchards,Per_Peaches_Orchards,Per_Pears_Orchards,Per_Plums_Orchards,Per_Grapefruit_Orchards,Per_Lemons_Orchards,Per_ValenciaOranges_Orchards,Per_Oranges_Orchards,Per_Almonds_Orchards,Per_Pecans_Orchards,Per_Walnuts_Orchards,Per_Farms_Floriculture,AN_OPER,FEM_AN_OPER,Per_Fem_Animal_OP,CROP_OPER,Fem_Crop_Prod,Per_Fem_Crop,Cattle_Operations,Milk_Operations,Poul_Total_Oper,Hog.Oper,TOT_SHEEP_Oper,EQUI_OPER,TOT_AQUA_OPER,OthAn_Oper,Grain_Oper,Toba_Oper,COTT_OPER,VEGE_OPER,HORT_OPER,FRUIT_OPER,CUTTREE_OPER,FCHay_Oper,CoverCropOp,OPER_GOVT_PROG,SilvoOper
17137,37.23,37.95,24.82,"172,017,000",88.54,88.16,0,0,0.29,0.02,0.05,0.02,0,11.46,0.05,0.34,4.23,6.79,0.01,0,0.04,0.01,56897256,82103,43908907,63361,21081,9231,75.76,4875,7937,178242,4.89,4.55,16.62,15.14,11.71,7.59,3573396,266790,44.35,55.65,42.49,58.2,36.48,13.85,25.4,39.25,0,0.29,0,0.43,99.57,0.58,693,-0.43,433,82.5,2.56,72.84,88.31,83.56,3.06,5.26,0,2.19,73.76,73.66,73.33,0.97,33.15,91.2,7.46,84.7,5.63,81.82,4.45,52.45,0.1,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,1.6,45.21,0,0,0.02,0,0,0,2.04,1.88,0.94,0,0.94,0,0.16,0.01,2.66,4.2,0.09,0,0,0,0,0,0,53.36,3.78,0,0,0.01,0.02,17.29,0,0,0,0,0,0.04,0,0,0,0,0,0,85.79,2.39,0,187,76,40.64171123,501,198,40,169,3,18,20,12,3,0,9,470,0,0,5,1,6,0,73,96,250,5
17139,41.06,38.78,20.15,"141,160,000",93.62,92.37,0,0,0.23,0.67,0.02,0.33,0,6.38,1.08,1.71,2.92,0.24,0.06,0,0.33,0.04,43878062,83418,36970382,70286,9033,9861,56.65,3352,9148,5000,2.68,3.08,15.4,14.28,9.23,4.05,3351079,205183,35.92,64.08,48.09,56,30.94,15.4,29.47,50.76,0,0,0,0,100,0.76,526,-0.24,384,93.8,0.01,90.66,96.62,94.58,0.85,1.57,0.09,1.22,72.9,78.47,78.38,2.24,34.16,95.03,12.84,87.64,2.85,67.49,0,55.49,0.12,0,0,0,0.35,0,0.06,0,0,0,0,0,0,0,0,0,42.51,0,0,0,0,0,0,1.07,1.04,0.82,0,0.22,0.1,0.02,0.42,0,0.14,0,0,0,0,0,0.1,0,1.05,0.13,0.87,0,0.15,0,1.78,0,0.19,0.16,1.24,53.78,30.25,0.04,0.01,0,0.01,0.01,0,0.17,0,0.19,158,81,51.26582278,365,155,42,100,20,35,8,20,40,0,17,319,0,0,13,12,4,0,70,39,148,4
17141,47.28,30.46,22.26,"276,378,000",75.38,69.65,0,0,0.53,0.46,0.01,4.73,0.01,24.62,0.16,1.68,11.78,10.91,0.04,0,0.02,0.03,58558196,57921,52448113,51877,6256,5972,61.42,4946,4431,261807,8.23,8.29,12.69,12.17,7.26,5.65,3015903,246650,46.91,53.09,43.57,58.6,37.58,10.58,21.27,47.28,0.1,0.1,0.59,0.49,99.6,2.08,1011,-0.64,351,73,0.24,67.3,92.15,87.81,0.85,3.56,0.09,2.06,80.91,86.94,86.58,4.53,42.9,91.97,15.49,86.25,4.35,85.26,0.21,65.49,0.74,0,0,0,0.64,0,0.13,0,0.03,0,0,0,0,0,0,0.45,29.51,0,0,0,0,0,0,2.96,2.56,1.94,0,0.62,0.35,0.14,0.51,0,1.49,0.09,0.13,0.09,1.29,0.1,0.1,13.8,81.35,0.26,0,0,0,0.02,83.95,0,0.19,0,0,10.6,2.63,0,0,0,0,0,0,0,0,0.79,349,175,50.14326648,705,313,44,278,8,61,44,26,20,0,15,563,0,0,32,18,5,2,210,65,283,16
17143,44.23,37.56,18.21,"145,196,000",90.59,86.91,0,0,0.55,1.54,0.41,1.13,0.06,9.41,0.04,3,3.05,3,0.04,0.15,0.08,0.05,43924049,49688,36909560,41753,11216,4440,64.14,5425,2778,82189,2.39,4.08,16.02,16.08,10.63,4.33,2232609,180266,39.37,60.63,47.83,58.7,38.47,10.75,26.92,42.76,0,0,0.11,0,100,0.57,884,-0.18,283,63.1,1.38,54.61,86.48,81.43,0.85,5.54,0.09,2.32,64.41,77.21,77.17,2.71,36.63,87.25,14.01,87.1,4.19,77.38,1.75,51.28,0.48,0,0,0,0.42,0,0.03,0,0.06,0,0,0,0,0,0,0.92,44.34,0,0,0.02,0,0,0,2.15,1.86,1.48,0.23,0.39,0.02,0.27,0.83,0.11,1.49,0.09,0.02,0.09,0.02,0.1,0.1,0,21.2,0.24,0.87,0,0.09,0,23.8,0,0,0,1.24,1.59,60,0,0,0,0,0,0,0.17,0,0.68,220,101,45.90909091,681,264,39,175,3,41,23,26,8,1,18,573,0,0,26,13,14,7,152,76,209,9
17145,53.15,33.39,13.46,"66,326,000",92.27,91.64,0,0,0.28,0.05,0.27,0.03,0,7.73,0.1,1.1,6.16,0.11,0.15,0.02,0.04,0.05,13591052,23761,11663035,20390,6571,9019,73.78,2417,9590,40000,1.76,2.83,16.38,20.29,11.69,5.61,1539778,174881,40.75,59.25,47.4,57.4,32.89,12.24,25.35,37.41,0.17,0.17,0,0,99.65,0.52,572,0.1,322,65.1,0.12,54.3,83.36,78.58,0.03,6.47,1.55,2.32,62.41,67.22,65.72,1.05,20.62,90.62,11.41,86.71,3.67,62.94,0,27.39,0.79,0,0.33,0,16.37,0,0,0,0.03,0,0,0,0,0,0,0,61.85,0,0,0.02,0,0,0,4.47,4.08,0.59,0,3.48,0.12,0.36,0.01,0,1.49,1.95,0,0,1.29,2.48,0,0,46.67,5.56,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,168,60,35.71428571,366,131,36,178,2,17,17,10,2,1,9,303,0,0,7,6,2,0,101,66,186,2
17147,32.94,33.41,33.65,"165,286,000",99.5,99.35,0,0,0.11,0.03,0.01,0.01,0.01,0.5,0.02,0,0.38,0.01,0.02,0,0.05,0.02,57409695,136042,44226454,104802,5332,13393,68.01,4236,12412,150000,0.14,0.33,17.6,14.7,12.41,3.69,5617953,341248,53.73,46.27,36.23,59.9,37.44,9,22.99,40.28,0,0,0,0,99.29,2.37,422,-0.04,607,91.1,0.43,89.37,98.12,96.65,0.85,0.49,0.09,0.85,91.99,80.71,80.7,0.47,43.39,97.72,18.3,77.96,10.19,85.55,0,49.26,0.25,0,0,0,0.48,0,0.09,0,0,0,0,0,0,0,0,0.58,49.15,0,0,0,0,0,0,0.24,0.22,0.16,0,0.06,0.19,0.26,0,0,6.95,0,3.54,0,10.71,0,2.23,0,0,14.29,0,0,0,0,49.43,0,0,0.16,0,0.47,30.25,0,0,0,0,0,0,0,0,0.47,73,37,50.68493151,321,103,32,42,0,15,10,9,11,0,10,303,0,0,3,2,5,2,31,21,128,2
17149,44.56,34,21.44,"278,870,000",64.75,61.04,0,0,0.47,0.12,0.12,3,0,35.25,0.02,0.02,2.53,32.6,0.04,0,0.02,0.02,72652935,75997,53782016,56257,1799,8253,74.37,10110,3491,5000,7.25,17.48,11.85,11.79,7.71,4.43,2766090,203650,40.93,59.07,47.28,59,36.87,8.79,23.85,41.53,0.63,0.63,0,0,99.16,1.05,956,-0.07,468,84,0.7,64.44,76.71,67.85,0.97,8.01,0.59,6.36,55.72,68.37,67.7,3.38,34.87,85.79,3.52,78.77,10.56,72.38,1.19,53.02,0.16,0.01,0.03,0.06,1.02,0,0.09,0,0,0,0,0,0,0,0,0.72,42.44,0,0,0,0,0,0,3.41,3.29,1.5,0,1.8,0.05,0.13,0.41,0.05,1.49,0.09,0.11,0.09,1.29,0.1,0.1,0.05,1.05,1.74,0.87,0,0.01,0,17.29,0,0,0,16.75,0,0,0,0,0,0,0,0,0.17,0,0.21,324,136,41.97530864,616,218,35,284,1,12,70,19,11,0,12,534,0,0,6,3,9,0,168,91,387,3
17151,77.02,19.88,3.11,"8,856,000",76.55,72.37,0,0,3.74,0.2,0.2,0.04,0,23.45,0.61,0,18.89,0,0.02,0,3.9,0.03,2562168,7957,2419954,7515,368,9551,59.01,7128,6660,0,2.07,9.07,11.87,13.55,10.76,5.3,715861,75796,33.27,66.73,43.31,62.2,47.03,9.32,32.61,51.24,0,0,0.62,0,99.07,5.28,322,-0.4,205,28,0.24,13.08,46.76,30.02,0.85,21.01,0,14.8,18.91,42.98,38.81,6.06,8.02,50,3.33,90.37,0.93,65.84,2.5,24.47,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,45.18,0,0,0.02,0,0,0,29.77,29.29,0.67,0,28.62,0,0.48,0.01,0,1.49,0,0,0,13.24,0,0,0,1.05,8.84,0,0,0.02,0,17.29,0,0.19,0.16,0,0.47,0,19.47,0,0,0,0,0,0,20.28,0.93,108,53,49.07407407,104,44,42,93,0,13,0,7,16,0,2,48,0,0,4,3,1,0,66,13,149,4
17153,52.7,30.63,16.67,"40,060,000",96.76,92.65,0,0,0.28,3.48,0.21,0.07,0.07,3.24,0.01,0,3.11,0,0.07,0,0.04,0.01,12096766,54490,7863442,35421,37500,17125,64.86,7299,16890,0,0.82,1.01,15.09,19.94,13.79,4.36,1871568,181600,40.97,59.03,51.29,55.6,35.53,14.41,26.58,35.14,0,0,6.31,0,94.14,0,222,-0.17,456,79.4,5.15,65.15,82.02,74.88,6.88,6.24,0,5.74,56.18,65.54,64.62,0.23,31.74,86.19,9.62,80.18,4.5,68.92,19.55,24.6,0.25,0,0,0,7.47,0,0.09,0,0.03,0,0,0,0,0,0,2.8,70.81,0,0,0.02,0,0,0,3.02,3.02,0.37,0,2.65,0,0,0.31,0,0,0,0,0.09,6.81,0,0,0,5.82,1.08,0,0,0.02,0,0,0,0,0,89.66,26.24,0,0,0,0,0,0,0,0,0,0.45,55,29,52.72727273,135,33,24,53,0,10,6,13,2,0,2,120,0,0,6,3,7,2,12,16,81,0
17155,29.25,47.62,23.13,"58,162,000",NA,NA,0,0,0.11,0.75,0.23,NA,0,NA,0.01,0,NA,NA,NA,0,NA,NA,13919609,94691,12070493,82112,7500,7094,80.27,3252,5974,5000,2.65,5,13.02,17.59,11.44,1.81,2833889,272212,44.09,55.91,46.06,59.8,37.8,12.24,24.49,44.22,0,0,0,0,100,0,147,-1.14,338,48.5,0.34,42.61,87.78,84.27,0.4,2.24,0,2.09,72.94,85.53,78.92,1.14,38.86,87.07,11.99,80.27,8.84,76.19,0,53.21,0.25,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0.45,45.02,0,0,0.02,0,0,0,0.5,0.47,0.39,0,0.08,0.19,0.26,0.49,0,0,0,0,0.09,0,0,0,0,87.41,1.21,0.87,0,0.08,0,89.54,0,0,0,16.75,0.47,0,0,0,0,0,0,0,0,0,2.04,24,11,45.83333333,116,50,43,12,0,4,2,2,2,0,4,108,0,0,6,3,5,0,9,13,59,3
17157,51.98,35.15,12.87,"98,480,000",85.73,84.93,0,0,0.62,0.12,0.03,0.03,0,14.27,1.11,3.69,6.26,3.09,0.05,0,0.04,0.03,30882115,38220,25089433,31051,2752,10914,66.21,3564,10905,92603,2.48,5.48,17.39,15.84,12.34,5.64,1757514,158325,37.25,62.75,49.73,57.6,30.51,11.14,22.4,35.77,0,0,0,0,99.88,0.62,808,0.09,324,71.1,0.24,58.78,82.68,76.32,0.85,4.82,0.21,2.72,54.8,71.61,70.63,1.52,28.34,83.54,7.51,85.77,3.34,73.02,2.5,30.99,1.05,0,0.09,0,15.56,0.03,0.09,0,0.15,0,0,0,0,0,0,0.45,54.59,0,0,0,0,0,0,3.57,3.04,0.72,0,2.32,0.17,0.62,0.01,6.18,1.49,0,0,0,1.29,2.48,2.23,0,11.85,32.02,0,0,0.01,0,1.78,0,0,0,0,80,0,2.39,0,0,0,0,0,0,0,0.25,297,110,37.03703704,482,144,30,287,12,41,18,40,9,0,8,407,0,0,11,3,9,0,123,68,237,6
17159,55.54,28.86,15.6,"119,796,000",57.58,57.27,0,0,0.24,0.03,0.02,0.02,0,42.42,11.76,3.4,4.7,21.94,0.24,0,0.09,0.29,38831178,65153,23095425,38751,9856,12399,76.17,3108,12499,135074,11.79,17.92,11.9,11.59,8.76,4.26,1581240,158267,36.2,63.8,56.26,55.6,25.9,13.26,23.32,41.28,0.17,1.01,0,0,99.83,1.34,596,0.33,299,77.5,0.53,68.67,88.65,83.94,0.63,1.86,0,3.3,76.54,75.1,74.84,1.76,24.78,89.92,9.26,89.26,5.2,82.05,2.5,44.38,0.25,85,0.03,0,5.09,0,0.07,0,0,0,0,0,0,0,0,0.54,51.58,0,0,0,0,0,0,1.76,1.7,0.25,0.23,1.45,0,0.07,0.01,35,0,0,0,0,0,0,0,0,0,1.74,0,0,0.15,0.02,1.78,0,7.28,0.16,89.66,0.47,0.04,0.04,0.01,0,0.01,0.01,0,0.17,0,0,131,72,54.96183206,360,128,36,118,1,26,36,14,12,0,2,314,0,0,3,1,9,0,66,31,271,3
17161,46.84,37.44,15.72,"99,916,000",80.3,76.66,0,0,0.85,0.95,0.86,0.93,0.06,19.7,0.5,2.92,4.83,11.08,0.28,0.01,0.03,0.05,31305503,48237,28854323,44460,3666,9330,60.86,6037,7366,59122,3.28,8.73,14.71,13.5,7.24,4.66,1712532,179885,42.8,57.2,43.77,58.7,38.55,12.33,26.35,46.22,0.31,0,0,0,99.38,1.85,649,-0.12,246,58.3,3.01,48.38,82.94,76.81,3.92,7.24,0,4.11,66.67,78.89,77.73,4.52,36.4,81.42,9.89,84.13,4.78,76.58,4.63,53.83,0.49,0,0,0,0.09,0.03,0.12,0,0.03,0,0,0,0,0,0,2.55,40.09,0,0,0.02,0,0,0,4.67,4.52,4.16,0,0.36,0.17,0.09,0.43,0.05,57.85,0.09,0.08,0.1,0.23,0.1,0.1,0.1,13.2,0.9,0.87,0,0.11,0,89.28,0,0.19,0.16,1.24,3.02,1.99,1.58,0,0,0,0,0,0.17,0,1.69,200,86,43,443,177,40,149,6,27,27,24,6,1,17,332,0,0,23,12,22,8,132,57,220,6
17163,47.16,35.06,17.78,"135,618,000",83.11,78.59,0,0,0.19,1.53,0.96,1.8,0.05,16.89,0.03,2.7,2.85,11.13,0.04,0,0.1,0.03,37883666,47773,30920476,38992,11494,9933,62.3,2573,9915,3469,3.69,7.77,15.16,12.58,10.56,5.16,2218716,183236,42.7,57.3,50.7,58.3,33.8,11.1,23.83,40.61,0,0.5,0.63,0,98.36,2.14,793,0.37,299,56.3,0.21,51.99,92.26,89.7,0.2,1.99,1.46,0.8,78.4,80.39,80.09,2.98,29.29,90.35,10,84.49,5.17,77.3,2.5,43.58,0.36,0.01,0.03,0,7.02,0,0.09,0,0.02,0,0,0,0,0,0,0.45,52.01,0,0,0,0,0,0,1.44,1.06,0.47,0,0.59,0.19,0.26,0.23,2.08,0.71,0.09,0.11,0.09,0.86,0,0.1,0,3.33,3.31,0.67,0.01,0.2,0,31.49,0,0.21,0.09,0.87,53.78,0,0.04,0,0,0,0,0.21,0.17,0.33,1.13,182,92,50.54945055,601,223,37,118,12,51,21,27,24,0,20,498,0,0,21,18,26,7,100,71,96,11
17165,56.86,29.42,13.72,"73,568,000",75.91,75.04,0,0,0.77,0.03,0.02,0.05,0,24.09,7.11,0.5,4.07,12.18,0.03,0,0.2,0.01,19680969,43542,14462629,31997,337,15646,51.55,5939,15134,5000,6.33,12.61,12.72,15.3,8.63,2.8,1546065,155847,36.72,63.28,47.03,55.8,30.51,15.49,31.19,43.36,0,0.22,1.11,0,98.23,0.44,452,-0.32,321,59.6,0.24,50.32,84.42,78.59,0.85,6.97,0,4.28,59.11,76.31,74.83,1.82,23.8,86.13,5.3,87.39,3.76,72.12,2.5,38.33,2.5,0.01,0.03,0,1.81,0,0,0,0,0,0,0,0,0,0,0,54.51,0,0,0,0,0,0,5.43,5.11,0.65,0,4.46,0.19,0.26,0,0,0,0,0,33.33,11.11,0,0,0,33.33,11.11,0,0,0.15,0,1.78,0,0.19,0.16,89.66,0.47,0.04,0.04,0.01,0,0.01,0.01,0,0.17,0,0.22,174,106,60.91954023,254,78,31,154,6,27,23,13,23,0,4,179,0,0,6,3,1,0,100,38,122,5
17167,47.09,28.07,24.84,"352,624,000",92.42,91.78,0,0,0.18,0.15,0.04,0.14,0.13,7.58,0.15,0.18,2.03,5.05,0.01,0,0.15,0.01,110985182,102479,91241607,84249,4464,9486,63.25,6508,7896,50647,1.39,3.6,16.21,15.62,11.38,4,4381113,259349,46.3,53.7,42.8,59.1,38.85,9.79,32.69,47.18,0.09,0,0.65,0,99.17,0.92,1083,-0.04,491,95.6,0.15,89.4,93.51,90.69,0.12,3.77,1.1,1.72,71.11,75.64,75.81,1.01,41.09,95.95,18.93,77.84,7.76,78.76,2.5,53.38,0.07,0.01,0.03,0,0.55,0,0.09,0,0.03,0,0,0,0,0,0,0,44.95,0,0,0.02,0,0,0,1.28,1.24,0.77,0,0.47,0.19,0.26,0.04,2.66,0.31,1.95,3.54,0,1.29,0.1,0,0,6.19,3.3,0.87,0,0.01,0.02,34.74,0,0.19,8.21,5.79,26.24,1.56,6.26,0,0,0,0,0,0.17,0,0.55,276,146,52.89855072,742,313,42,234,2,40,41,26,17,0,21,636,0,0,23,14,16,9,132,67,302,14
17169,48.9,32.72,18.38,"116,327,000",64.6,63.81,0,0,0.78,0.01,0.01,0,0,35.4,0,0,3.33,32.03,0.01,0,0.02,0.01,36515042,67123,30044432,55229,1531,5701,78.13,5186,3653,40980,3.6,14.21,12.41,11.46,8.93,5.15,2135913,176634,34.42,65.58,44.39,59.2,38.09,9.56,24.26,40.26,0.74,0.55,0,0,98.53,1.47,544,0.02,389,75.7,1.11,54.97,72.61,66.26,1.68,9.8,0,4.01,59.39,69.25,68.28,1.61,29.89,85.42,5.94,78.49,10.48,69.12,1.81,47.76,0.49,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,1.74,46.74,0,0,0,0,0,0,4.58,4.38,2.63,0,1.74,0.19,0.26,0,0,0,0,0,0,0,0,0,0,0,1.74,0,0,0.15,0,1.78,0,0.19,0.16,1.24,0.47,2.63,0.04,0.01,0,0.01,0.01,0,0.17,8.37,0,135,58,42.96296296,367,139,38,129,0,5,10,4,3,0,3,319,0,0,4,0,3,0,100,38,239,7
17171,38.67,36.67,24.67,"84,659,000",81.99,81.8,0,0,0.07,0.06,0,0.06,0,18.01,0.5,0.5,4.2,12.72,0.02,0,0.07,0,31512181,105041,26706939,89023,106,8273,65.33,6586,5696,0,2.29,11.92,13.64,18,9.18,6.44,3367008,237953,46.11,53.89,40.57,58.9,33.81,6.33,26.67,35.67,0,0,0,0,99.67,1.33,300,-0.87,518,96.8,4.05,82.08,84.8,78.11,5.19,7.55,0,2.84,57.54,61.51,61.04,0.52,14.62,87.24,8.76,82,2,70.67,6.01,49.82,0.2,0,0,0,0.31,0,0,0,0.03,0,0,0,0,0,0,4.58,47.95,0,0,0,0,0,0,1.86,1.82,0.86,0,0.96,0,0.04,0.41,0.05,1.49,0.09,0.11,0.09,1.29,0.1,0.1,0.05,1.05,1.74,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,98,24,24.48979592,211,62,29,100,6,4,22,4,1,0,0,190,0,0,1,1,3,0,36,21,113,0
17173,45.53,34.75,19.72,"219,148,000",79.88,79.54,0,0,0.2,0.03,0.03,0.05,0.03,20.12,0.01,1.44,7.2,11.31,0.04,0,0.12,0.01,79669789,66558,63785924,53288,5361,9213,75.1,4185,8156,75633,7.41,7.49,15.53,14.46,9.28,4.62,2133632,191064,43.54,56.46,46.24,57.5,33.63,15.62,24.64,40.18,0,0.08,0,0,99.58,0.92,1197,-0.33,303,74.6,0.24,67.08,89.86,85.26,0.85,3.62,0,3.29,77.66,74.38,74.03,2.48,36.05,91.2,9.16,86.72,5.01,75.1,2.5,48.39,0.51,0,0,0,1.42,0,0.09,0,0,0,0,0,0,0,0,0.45,48.03,0,0,0.02,0,0,0,2.06,1.79,0.85,0,0.94,0.1,0.21,0.01,0,4.02,0,0,0,1.29,0,0,0,19.54,8.05,0.87,0,0,0,1.78,0,0.19,0,60.44,0,2.63,0,0,0,0,0,0,16.75,20.28,0.33,323,130,40.24767802,822,308,37,278,6,30,34,28,14,0,6,744,0,0,14,8,4,3,131,90,500,13
17175,34.25,28.45,37.29,"117,015,000",96.08,94.64,0,0,0.44,0.97,0.01,0,NA,3.92,0.17,0.17,1.69,1.82,0.03,0,0.03,0,42031540,116109,37218747,102814,9564,12059,82.87,3911,11952,105129,1.34,1.45,16.84,15.02,9.73,4.72,4103207,302743,51.95,48.05,36.17,57.5,35.11,13.81,26.8,34.81,0,0,0,0,100,2.49,362,0.18,494,96.9,0.24,91.79,94.72,91.84,0.85,2.45,0,1.91,86.03,82.5,82.34,1.64,47.78,89.59,21.3,84.25,3.04,79.28,0,54.17,0.09,0,0,0,0.17,0,0.09,0,0.17,0,0,0,0,0,0,0,43.74,0.01,0,0.02,0,0,0,1.06,0.84,0.71,0,0.13,0.24,0.02,0.69,0.05,1.49,0.09,0,0,0,0,0.1,0,11.85,1.74,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,37,42.52873563,270,78,29,75,2,10,11,9,4,0,6,248,0,0,10,0,2,2,51,24,164,3
17177,44.77,32.85,22.38,"288,477,000",53.15,52.19,0,0,0.67,0.07,0.03,0.16,0.03,46.85,14.65,17.16,7.28,7.5,0.2,0,0.06,0.01,60601048,62799,59898982,62071,5168,14361,66.53,6496,13896,126928,4.36,11.81,9.83,8.48,4.96,4.82,2662038,231782,48.98,51.02,44.77,56.9,33.68,13.47,23.21,48.91,0.1,0.21,0,0,99.69,1.55,965,-0.59,316,84.4,0.11,76.9,91.12,85.12,0.85,3.72,0.09,3.02,75.14,78.9,78.83,9.68,32.8,85.35,13.21,85.18,5.18,81.66,2.5,58.95,2.87,0,0,0,0.96,0,0.31,0,0.02,0,0,0,0,0,0,0.45,30.65,0,0,0.02,0,0,0,6.36,4.31,3.87,0,0.45,2.3,0.35,0.02,2.5,2.14,0.89,0,0,0.89,1.79,3.21,0,34.82,3.93,0.87,0,0.01,0,48.98,0,0,0,34.56,0,15.01,0,0,0,0,0,0,0,0,0.62,449,244,54.34298441,583,258,44,359,79,54,33,69,19,0,17,489,0,0,18,14,16,1,171,103,309,8
17179,37.69,36.76,25.55,"220,434,000",82.6,79.95,0,0,0.33,2.11,0.03,0.16,0.02,17.4,0.4,1.36,2,13.5,0.04,0,0.01,0.09,80905078,94405,65851102,76839,10706,7088,57.99,5713,4456,150000,5.62,8.17,13.7,16.36,11.63,4.55,2938881,216559,44.87,55.13,44.73,58.1,35.24,12.6,29.05,39.67,0.12,0,0,0.12,99.88,1.05,857,-0.47,355,73.6,13.03,68.21,92.68,88.51,14.71,3.28,0.06,3.12,74.6,81.48,81.32,2.93,43.8,91.1,14.89,87.63,4.67,78.53,17.88,52.18,0.2,0,0.02,0.06,0.64,0,0.03,0,0.03,0,0,0,0,0,0,9.26,43.49,0,0,0.02,0,0,0,1.1,1.09,0.76,0.23,0.32,0.02,0.02,2.04,0,26.83,0.09,0.11,0.09,0.12,0.1,0,0,3.06,0.21,0.87,0,0,0.02,44.72,0,0.19,8.21,0,18.7,8.13,0,0,0,0,0,0,0.17,0,1.05,233,91,39.05579399,649,224,35,144,7,57,39,51,4,0,13,580,0,0,52,10,9,3,119,91,328,14
