GEOID,futExAst,futInFlood,futLaborLost,futCoastPL.x,pc2020q0.5,PC2040q0.5,PC2080q0.5,VC2020q0.5,VC2040q0.5,VC2080q0.5,YL2020q0.5,YL2040q0.5,YL2080q0.5,hpl852020B,hp852040B,HPL2080B,LLP2020Bq0.5,LLP8.52040q0.5,LPL852080Bq0.5,mort2020b,mort2040b,mort2080b,watStress2030,watStress2040,watSupply2030,watSupply2040,seasVar2030,seasVar2040,slopeHisp,whiteSlope,slopeBlack
5141,30.384837,-0.026334633,53.3607256,NA,0.018643708,0.170755095,0.369992076,0.224740251,1.064814042,2.860960912,NA,NA,NA,-0.293206965,-0.714202888,-1.775265124,-0.062163334,-0.118696252,-0.34856076,4.781320991,10.41030644,26.09400291,0.223239087,0.235491666,0.501356355,0.492329808,0.558271879,0.567896144,0.082575636,-0.114334769,7.42E-04
5143,15.88665314,-0.086098967,43.32339695,NA,0.045604426,0.265629044,0.546738551,0.24235317,1.092409691,3.115057899,NA,NA,NA,-0.288315176,-0.607249874,-1.598683563,-0.050376169,-0.090776305,-0.284828011,1.908302503,4.351667083,10.80718581,0.130934942,0.137493495,1.433043037,1.400593533,0.482813364,0.490031274,0.156651,-0.206274146,0.032239093
5145,33.03404825,0.044178997,60.95489652,NA,-0.024231885,0.092623074,0.235379693,0.168449481,0.98108899,2.576939752,-9.043234604,-15.95283679,-43.9230834,-0.283915753,-0.772308358,-1.908871292,-0.063542367,-0.153712905,-0.430577837,4.34329128,10.86235293,26.11210753,0.254136998,0.268432846,0.366771274,0.360739244,0.611612738,0.622552545,0.191259078,-0.298914782,0.078650121
5147,35.77677319,0.117994313,65.76783925,NA,0.020251031,0.112920627,0.277391107,0.206393315,1.020113457,2.613750203,-7.725774054,-16.2378255,-45.9877236,-0.290965877,-0.795910718,-1.979067353,-0.058125606,-0.140205191,-0.424038365,6.75194151,17.87762996,44.01316037,0.254868574,0.269278591,1.215457904,1.1780193,0.620856453,0.632264881,0.754720363,-0.562025949,-0.303453414
5149,45.54227221,0.062240264,59.06852377,NA,-0.011551087,0.118340028,0.25683284,0.17337895,0.899483273,2.546818767,-9.709373544,-18.16977739,-44.55777555,-0.302210026,-0.725460465,-1.795278515,-0.086540846,-0.159217377,-0.404091935,4.912680897,12.07904232,30.84307282,0.120354967,0.125159501,0.912772154,0.896597408,0.405768917,0.410987572,-0.058075521,-0.126634701,0.135941677
17001,-8.986083321,0.122664028,43.16594857,NA,0.009677114,0.463914798,1.181643311,0.466675856,1.365596667,3.602646227,-5.607970282,-11.37209032,-38.74767527,-0.213316275,-0.528983404,-1.526532879,-0.02482789,-0.073570174,-0.245366433,3.007995997,3.504346706,11.96454698,0.248575202,0.251148469,1.186760146,1.146771021,0.592467294,0.613853136,0.158775491,-0.234970019,0.009474319
17003,28.75936046,0.324861091,54.79639243,NA,0.015995138,0.203513253,0.548392787,0.263345965,1.062269663,2.96323072,1.875228102,-13.98602751,-45.43723857,-0.260053054,-0.770143765,-1.839830309,-0.044717706,-0.102395943,-0.345540311,4.631979661,11.45395286,23.30000027,0.017730358,0.01837415,28.71762492,27.62479798,0.57887304,0.601362481,0.750709146,-0.607533013,-0.192434858
17005,0.397332373,-0.00993549,51.00519808,NA,-0.043186801,0.269657444,0.759761388,0.300578821,1.178066922,3.162797232,-7.681371127,-17.38558833,-47.48506265,-0.27829568,-0.773744848,-1.898490448,-0.037967816,-0.099755137,-0.337219994,4.27848283,8.318162648,16.96217069,0.03176659,0.032928707,2.442514627,2.351644029,0.552886629,0.573287223,0.344832205,-0.582405836,0.179972824
17007,-12.54317015,0.214282359,33.64449818,NA,0.052540544,0.630508141,1.781841012,0.390813903,1.585668834,3.972757895,-0.864971033,-1.984971896,-19.37359353,-0.124936823,-0.399913782,-1.249473632,-0.016500393,-0.060331822,-0.187470445,0.230396904,-2.070754603,-3.045658633,1.609318825,1.753302205,0.12878462,0.11834707,0.70125994,0.736421792,0.03761437,-0.236389705,0.203384642
17009,-7.044827258,-0.016199772,43.70022128,NA,0.009677114,0.463914798,1.181643311,0.466675856,1.365596667,3.602646227,-5.990720319,-12.06552512,-40.55233692,-0.213316275,-0.528983404,-1.526532879,-0.02482789,-0.073570174,-0.245366433,2.176395186,2.535523088,8.656787598,0.787295992,0.794812072,0.189934796,0.177763384,0.676274868,0.697718819,0.230632403,-0.507845985,0.275014672
17011,-12.79425257,0.344979194,40.99615799,NA,0.052329653,0.5846461,1.605730093,0.473296852,1.60446407,3.895550285,-1.990179891,-4.956507502,-27.35819955,-0.130694279,-0.446446283,-1.332863833,-0.015586169,-0.061620411,-0.201238624,0.405752561,-2.445489176,-0.263133713,1.038409752,1.087614232,0.171254475,0.159612728,0.683907375,0.709541908,0.331279189,-0.594710389,0.117189847
17013,-1.001401386,0.319168382,49.81170877,NA,-0.00370487,0.273902606,0.716129065,0.401364814,1.179514639,3.161413185,-8.935867132,-20.27453931,-52.07699023,-0.301337175,-0.731046024,-1.841239173,-0.062506712,-0.114380491,-0.345179928,4.625307023,9.078786859,19.69909531,0.362661299,0.366280769,1.005713515,0.970389624,0.610229353,0.631628512,0.13903463,-0.354762059,0.136892373
17015,-19.3808622,0.410175993,30.79826891,NA,0.027065916,0.521080879,1.458875738,0.415317387,1.536359267,3.742711863,-5.246159234,-10.91087776,-38.15138565,-0.159098151,-0.481005584,-1.432149596,-0.021816027,-0.076214767,-0.237199376,1.415797247,-1.775067244,0.661762646,0.583149226,0.632011632,0.615270602,0.608946039,0.538548538,0.556695193,0.35433137,-0.685865476,0.183109781
17017,-5.889111205,0.45925484,45.8123631,NA,-0.017433558,0.378105334,1.01734851,0.426501238,1.269106874,3.421699231,-6.293636427,-13.24037684,-42.49300107,-0.215450674,-0.590307151,-1.680442748,-0.023971083,-0.072268864,-0.264023743,1.721490294,1.844958346,8.174046595,0.787295992,0.794812072,0.189934796,0.177763384,0.676274868,0.697718819,0.097722955,-0.437776361,0.181720724
17019,-9.051201967,0.408124542,45.60461744,NA,-0.005165132,0.404766016,1.203201994,0.306258797,1.277164264,3.579787544,-3.353375268,-8.549689159,-36.0981348,-0.128934341,-0.479041509,-1.567429656,0.001741359,-0.045472374,-0.211203184,1.290169045,1.121750857,3.955264504,0.336818028,0.346315749,0.641419619,0.612112732,0.628593157,0.655471198,0.029728897,-0.322453514,0.018820005
17021,-3.372510022,0.408353754,50.24171622,NA,-0.053810833,0.359466508,1.028242866,0.342914206,1.266173068,3.417566002,-5.265610903,-11.93288567,-42.06133372,-0.188835382,-0.593303191,-1.701884041,-0.012524359,-0.059421845,-0.243120668,2.512211752,3.874874648,11.170989,0.761588372,0.768888252,0.266581007,0.251731779,0.672076463,0.693484914,0.057354373,-0.350593261,0.188805906
17023,-1.104962962,0.458953911,49.74482607,NA,0.009005022,0.380738659,1.126907617,0.301866135,1.258604552,3.516311944,-3.364321267,-8.867175675,-36.12417492,-0.112070697,-0.468163763,-1.510825793,0.004040032,-0.038595491,-0.204425358,2.569304796,3.382036688,9.953614147,0.250420139,0.263168147,0.284505974,0.266730136,0.632325345,0.663258111,0.245641549,-0.377196934,0.083780958
17025,4.377946436,0.055252577,55.5881173,NA,-0.036238623,0.243635895,0.720468761,0.226599169,1.114489203,3.220902734,-5.446197501,-12.96873761,-42.19261687,-0.219076244,-0.695391495,-1.78273591,-0.024747142,-0.071239722,-0.27679746,4.340623025,8.589359406,18.33467578,0.250420139,0.263168147,0.284505974,0.266730136,0.632325345,0.663258111,0.235827332,-0.383122355,0.028781786
17027,2.537604532,-0.039070802,50.79907534,NA,-0.012796088,0.29776046,0.84646303,0.243396765,1.14566861,3.375348733,-0.042128946,-11.17766162,-38.81151863,-0.243114103,-0.648703212,-1.717783356,-0.019350889,-0.056451209,-0.247305543,2.85634865,6.94909487,13.75277273,0.03176659,0.032928707,2.442514627,2.351644029,0.552886629,0.573287223,0.174517225,-0.360856193,0.0664373
17029,-4.048579292,0.321910276,48.15254717,NA,-0.018594781,0.323887358,0.946166341,0.272861819,1.206135513,3.364059267,-4.627253424,-11.90323407,-43.34267664,-0.161970592,-0.55954325,-1.647827715,-0.003335587,-0.043937469,-0.230981486,2.840269108,4.292511311,10.23746473,0.199037355,0.20906272,0.791630115,0.756677276,0.613657537,0.642115281,0.022248605,-0.028657449,-0.00596994
17031,-6.743420091,0.354625501,35.59132264,NA,0.038545747,0.498752783,1.507443472,0.32642737,1.437432688,3.720116299,-2.286589131,-5.520969515,-27.85798088,-0.145083449,-0.436059393,-1.248025952,-0.025170031,-0.070966065,-0.206054878,1.194233798,-0.26316694,2.936147069,0.768572363,0.776369583,0.187981471,0.175984999,0.6671374,0.688551329,0.195977674,-0.225237559,-0.172739666
17033,4.01079621,0.733334839,53.34633644,NA,0.016715206,0.22333935,0.780866432,0.238624179,1.087063546,3.234281526,-7.321120007,-16.0090642,-46.3182931,-0.178578633,-0.687963089,-1.800802131,-0.016877558,-0.076466437,-0.297329986,3.477440299,5.675328704,14.64722944,0.250420139,0.263168147,0.284505974,0.266730136,0.632325345,0.663258111,0.16671648,-0.309927911,0.115120458
17035,-1.347622693,0.223115959,50.05585077,NA,-0.018594781,0.323887358,0.946166341,0.272861819,1.206135513,3.364059267,-4.563524462,-11.60829871,-42.64572466,-0.161970592,-0.55954325,-1.647827715,-0.003335587,-0.043937469,-0.230981486,3.276048387,4.951106469,11.80818737,0.250420139,0.263168147,0.284505974,0.266730136,0.632325345,0.663258111,0.215648357,-0.587918479,0.118871781
17037,-13.30533179,0.007556898,33.98292683,NA,0.05192062,0.598046408,1.723381979,0.44279434,1.593788237,3.917145013,-1.094705492,-3.073902274,-23.29215078,-0.114065598,-0.412562567,-1.302972147,-0.024955383,-0.071966522,-0.19883891,0.312485086,-1.418580027,-1.375040709,1.308005465,1.401966609,0.151199283,0.140126184,0.692101635,0.722235176,0.108527253,-0.520869142,0.313052666
17039,-5.827136457,0.583218996,47.11153025,NA,-0.016245555,0.333195003,0.944906498,0.341101275,1.202179797,3.309660197,-6.631965989,-15.64299286,-47.64987335,-0.215944237,-0.655177194,-1.783676684,-0.027677585,-0.0777151,-0.286611558,3.788883346,5.792165467,13.60468166,0.787295992,0.794812072,0.189934796,0.177763384,0.676274868,0.697718819,0.081598414,-0.343474585,0.254490255
17041,-7.778514028,0.382448714,51.93404413,NA,-0.003585398,0.391993826,1.179158032,0.311789785,1.27248548,3.548156289,-4.205241109,-9.884192292,-38.67767207,-0.147371071,-0.516768023,-1.607518131,-0.00663247,-0.057500255,-0.235103818,2.10350566,2.420824686,7.566330569,0.188636749,0.198111013,0.894279248,0.855849539,0.609878908,0.637835672,0.494214619,-0.617042689,0.09281469
17043,-11.38868046,0.393334129,36.52092138,NA,0.041365225,0.523579997,1.596091916,0.383978355,1.526886591,3.869554269,-0.174853086,-1.258449164,-19.33394306,-0.103609801,-0.392131921,-1.214847284,-0.014517093,-0.04297442,-0.163719069,0.275751558,-1.856730802,-2.794353243,0.787295992,0.794812072,0.189934796,0.177763384,0.676274868,0.697718819,0.166830429,-0.4700549,0.06862797
17045,-3.70697304,0.463518919,48.83101292,NA,0.009005022,0.380738659,1.126907617,0.301866135,1.258604552,3.516311944,-3.564664797,-9.411343985,-37.60821369,-0.112070697,-0.468163763,-1.510825793,0.004040032,-0.038595491,-0.204425358,2.622795357,3.45244758,10.16083923,0.250420139,0.263168147,0.284505974,0.266730136,0.632325345,0.663258111,0.126397493,-0.243940986,0.030249103
17047,7.856838717,0.003144216,54.01446868,NA,-0.012004425,0.235958753,0.74101359,0.200364415,1.087433844,3.187359232,-5.692928447,-14.25423739,-43.47142555,-0.225595362,-0.720523032,-1.789390847,-0.025007486,-0.076677121,-0.294824341,3.711024426,6.760942119,15.79989563,0.250420139,0.263168147,0.284505974,0.266730136,0.632325345,0.663258111,0.304041079,-0.61384506,0.271564771
17049,-0.996964008,0.018342544,52.48875215,NA,-0.036238623,0.243635895,0.720468761,0.226599169,1.114489203,3.220902734,-5.80773105,-14.22725648,-44.80752772,-0.219076244,-0.695391495,-1.78273591,-0.024747142,-0.071239722,-0.27679746,3.190602463,6.313663065,13.47701963,0.220108165,0.231250019,0.583671036,0.555762061,0.621312744,0.650785433,0.04994798,-0.237403277,0.09529157
17051,2.66E-04,-0.172767549,51.05833666,NA,-0.048446312,0.312422904,0.900582898,0.271268549,1.190630586,3.329099966,-4.627470864,-12.20179331,-39.83603707,-0.219099263,-0.640796581,-1.709939037,-0.017107733,-0.059910818,-0.259981937,3.352239439,6.029641037,13.19232985,0.041632639,0.043317533,2.345141322,2.257568893,0.556471049,0.577346875,0.18515221,-0.506321083,0.267761256
17053,-12.50031347,0.481396374,43.0236681,NA,0.029891347,0.415225222,1.24239751,0.374044598,1.331323207,3.564316078,-3.873212927,-9.491672337,-36.37275721,-0.153046147,-0.520564165,-1.588411621,-0.024960363,-0.078595422,-0.245730489,2.415296268,0.573937403,5.567028052,0.586334649,0.595809124,0.225334322,0.211065083,0.659823848,0.684819617,0.402326803,-0.615426381,0.165111406
17055,12.69584127,0.208292572,54.06977888,NA,0.014058301,0.238895008,0.653315404,0.242889057,1.093059744,3.144882752,0.210987826,-14.21008078,-43.87565771,-0.255321381,-0.727746094,-1.804272444,-0.039451717,-0.083768997,-0.306181871,5.008123997,12.19008249,24.33710175,0.030955024,0.032087112,2.779467616,2.669423393,0.554444416,0.574935423,0.224809055,-0.414159388,0.079204694
17057,-11.60765867,0.394128661,43.74560649,NA,0.04057861,0.568258576,1.508791564,0.429088434,1.501957681,3.812267236,-2.249122241,-5.350597179,-29.52319451,-0.138421161,-0.438081682,-1.375616445,-0.015714709,-0.063986448,-0.207988031,2.039158289,0.070438191,5.395563859,0.787295992,0.794812072,0.189934796,0.177763384,0.676274868,0.697718819,0.248700588,-0.429544762,0.177981556
17059,14.03683564,0.751830904,59.74936848,NA,4.42E-04,0.204390727,0.677543218,0.216335883,1.012089055,3.075095219,-7.722768401,-19.66512374,-53.44957387,-0.201301776,-0.698693059,-1.806953878,-0.009583769,-0.059994292,-0.275992583,5.445288982,12.78251916,27.32134196,0.042180566,0.04429736,12.55410092,11.87975543,0.614198302,0.639121896,0.524850022,-0.67071996,0.132792605
17061,-2.812588784,0.24169927,48.26025096,NA,-0.009592938,0.385040799,1.048035224,0.44041451,1.27827917,3.454249481,-5.013683714,-11.98087669,-40.45608255,-0.208440725,-0.562373944,-1.614518626,-0.023561458,-0.069770047,-0.247288417,2.676602386,4.14023168,11.93066798,0.787295992,0.794812072,0.189934796,0.177763384,0.676274868,0.697718819,0.109583867,-0.375958429,0.246133477
17063,-16.72528507,0.716970903,40.26998559,NA,0.028455363,0.484106041,1.440736675,0.426013331,1.47931906,3.763886033,-2.081932097,-5.371928566,-27.67357058,-0.131466835,-0.44176796,-1.306601082,-0.008162348,-0.051733548,-0.187391655,0.956339601,-0.765884757,1.254940547,0.787295992,0.794812072,0.189934796,0.177763384,0.676274868,0.697718819,0.501358319,-0.57627339,0.051975494
17065,14.35806026,0.251138722,57.13698861,NA,-0.012004425,0.235958753,0.74101359,0.200364415,1.087433844,3.187359232,-5.399826013,-13.30263835,-41.53068625,-0.225595362,-0.720523032,-1.789390847,-0.025007486,-0.076677121,-0.294824341,3.755236283,6.841489635,15.9881301,0.111291496,0.11690063,7.570143442,7.166102823,0.615078429,0.641637344,0.252810632,-0.350175938,0.046697338
17067,-13.81157556,0.238073851,40.00504153,NA,0.035309255,0.478291554,1.227968304,0.492806811,1.394233055,3.57199028,-6.87991738,-13.33282118,-43.13100786,-0.238789489,-0.56153546,-1.576762703,-0.03481029,-0.092164298,-0.273939041,2.949451505,2.955537047,10.66193144,0.368609457,0.372266753,1.009357617,0.977050073,0.604486687,0.625546576,0.397895752,-0.619803558,0.113097855
17069,15.46435888,0.30907576,55.97196371,NA,0.02794393,0.18689478,0.604283191,0.252719424,1.07118184,3.130538199,-2.678877145,-14.47391426,-45.75150314,-0.237136434,-0.685822214,-1.731128912,-0.019797873,-0.068814113,-0.275681423,4.119708958,11.43635726,24.4104368,0.001662304,0.001710527,14.94146017,14.13936249,0.610671229,0.634425586,0.227772974,-0.880891278,0.605322765
17071,-15.09631018,0.843120573,40.65951808,NA,0.033390262,0.546075123,1.416231001,0.451523952,1.484250931,3.768848171,-4.643315162,-9.688013089,-37.96323907,-0.189716259,-0.491008288,-1.447325273,-0.018657443,-0.068506915,-0.226073317,2.661556484,1.887518495,8.020572407,0.051254528,0.051923077,1.738758204,1.694265985,0.533559749,0.5535732,0.313778996,-0.529293067,0.100952625
17073,-9.640304877,0.367940435,40.51622952,NA,0.057899134,0.562014117,1.491524713,0.429016339,1.522223192,3.782181987,-4.911250878,-9.881572608,-36.3018174,-0.182604092,-0.519441091,-1.465671708,-0.017885876,-0.076699711,-0.234892211,1.610641812,0.324642114,5.265936599,1.062814505,1.153372879,0.652615562,0.631074935,0.645730529,0.675282001,0.288332001,-0.377355382,0.045275495
17075,-12.63670871,0.55109566,41.8218567,NA,0.031373179,0.449313682,1.353734412,0.355447104,1.387885956,3.684680646,-2.045140078,-5.175868997,-29.38456539,-0.128993438,-0.451343296,-1.450464938,-0.009330684,-0.053207386,-0.20411489,1.631256154,-0.788567636,2.511821071,0.780588627,0.788170071,0.191116305,0.178874875,0.675725792,0.697288291,0.473395334,-0.683207482,0.087886371
17077,13.37401021,0.21100558,54.04962439,NA,-5.95E-04,0.199252293,0.576422689,0.249788242,1.054299754,3.052412972,0.576558444,-14.60692186,-44.23379106,-0.260294144,-0.763095098,-1.86449386,-0.043827673,-0.101087183,-0.346592797,2.530886602,6.404402123,12.83969424,0.03176659,0.032928707,2.442514627,2.351644029,0.552886629,0.573287223,0.020436335,-0.271531309,0.0935531
17079,1.9893257,0.203471635,50.22313386,NA,-0.008344628,0.263884938,0.817990014,0.238947633,1.132726656,3.266739672,-5.790332483,-13.36894041,-43.39284536,-0.182120108,-0.667982326,-1.750848414,8.93E-04,-0.046067793,-0.252133914,3.019895179,5.108997491,12.34033974,0.250420139,0.263168147,0.284505974,0.266730136,0.632325345,0.663258111,0.408794205,-0.509476353,0.065725969
17081,8.939657219,0.099005178,51.79039418,NA,-0.002620355,0.298552432,0.865873592,0.228775153,1.146910911,3.361284258,-1.156249506,-8.156525423,-33.61107875,-0.20188798,-0.595365353,-1.627368919,-0.003375159,-0.051234115,-0.234712393,3.075323208,6.308072928,13.67702359,0.076303441,0.079825452,2.002956658,1.926974501,0.56906725,0.591613109,0.097575387,-0.49951419,0.143214972
17083,-0.009577376,0.302059255,50.32552263,NA,-0.012352447,0.330747955,0.920545701,0.405968691,1.252108721,3.364934765,-5.550862287,-14.56416055,-44.92166112,-0.231003033,-0.633212964,-1.699239767,-0.031265262,-0.082443492,-0.274020769,2.600930435,5.264792212,11.95282182,0.57218161,0.577475395,14.23289238,13.65307707,0.649140352,0.671020389,0.193180438,-0.441199807,0.165097901
17085,-11.62975268,0.451809509,29.07079512,NA,0.051673295,0.622864556,1.789804653,0.407537845,1.590502979,3.994718767,-0.647349858,-1.514612622,-19.18088509,-0.112812274,-0.37361362,-1.225239089,-0.012034085,-0.05058485,-0.171462751,0.484033104,-3.242784503,-4.290728305,0.116938415,0.122585327,0.836291596,0.83183565,0.464625266,0.475041553,0.157127521,-0.29498684,0.019019037
17087,20.4691523,0.217648597,54.66625927,NA,-0.016868524,0.173951226,0.480132552,0.277448569,1.037668569,2.974091571,0.83677992,-15.02710809,-46.03050429,-0.276310592,-0.758653411,-1.885838236,-0.036320823,-0.093978182,-0.336065395,2.863971656,7.55555666,15.78444372,0.001530949,0.001572975,39.33424456,37.73004768,0.613266976,0.637884333,0.080388433,-0.408876061,0.328522479
17089,-10.32036492,0.133471021,33.27388879,NA,0.039950019,0.554896185,1.593711342,0.390561021,1.519471766,3.827657638,-1.838614086,-4.645228383,-25.98719247,-0.139409898,-0.426378206,-1.261890328,-0.01899139,-0.056446186,-0.180004064,0.68802754,-0.716211715,0.476880224,1.021316126,1.067682825,0.172526067,0.160848265,0.683387821,0.708737096,0.133161402,-0.219768588,-0.043154965
17091,-18.00155459,0.607210987,38.03189151,NA,0.039939639,0.458044993,1.377576113,0.373491338,1.446248396,3.701991518,-3.074714949,-7.855939409,-33.03247055,-0.136134007,-0.467346704,-1.408057695,-0.005719248,-0.055480505,-0.206518317,1.669091927,0.160192176,3.159648605,0.787295992,0.794812072,0.189934796,0.177763384,0.676274868,0.697718819,0.491712093,-0.416655063,-0.093978175
17093,-11.03741497,0.319946883,39.58486395,NA,0.050864619,0.546438754,1.585049814,0.403525678,1.526019532,3.839437989,-1.632935886,-4.108629242,-25.23612643,-0.139409898,-0.426378206,-1.261890328,-0.01899139,-0.056446186,-0.180004064,0.562422818,-0.585461755,0.38982207,0.787295992,0.794812072,0.189934796,0.177763384,0.676274868,0.697718819,0.478546881,-0.646523693,0.169055347
